,id,created_at,retweet_count,user_screen_name,user_followers_count,user_location,Hashtags,text,Sentiment,SentimentClass
113,1259126725251936257,2020-05-09 14:22:59,0,BiyeSalihu,94,,[],"Tanzania, Congo, Zambia, Niger etc collected Madagascar's COVID-19 cure and started their normal businesses. Why N…",0.15,Positive
114,1259126033263013893,2020-05-09 14:20:14,0,lumbwe_michael,28,Zambia Lusaka,"[{'text': 'Covid_19', 'indices': [29, 38]}, {'text': 'Zambia', 'indices': [39, 46]}]",@Mwebantu Ofcourse it is.... #Covid_19 #Zambia 's cash cow,-0.13333333333333333,Negative
115,1259124729081991170,2020-05-09 14:15:03,11,341_SA,12771,,"[{'text': 'Nigeria', 'indices': [46, 54]}, {'text': 'Ghana', 'indices': [56, 62]}, {'text': 'Rwanda', 'indices': [64, 71]}, {'text': 'Uganda', 'indices': [73, 80]}, {'text': 'SouthAfrica', 'indices': [81, 93]}, {'text': 'Tanzania', 'indices': [95, 104]}, {'text': 'Kenya', 'indices': [106, 112]}]",🌏 Dear Human 🌎 🖥 : : #Nigeria #Ghana #Rwanda #Uganda #SouthAfrica #Tanzania #Kenya…,0.0,Neutral
116,1259118744854499328,2020-05-09 13:51:16,2,MsPhogole,204,manganeng,[],"RT @PUMAFORAFRICA: • 3x Fund Managers • Respresentatives from Zimbabwe, Botswana, Mozambique,Malawi, Zambia,Eswatini &amp; Lesotho. There will…",0.0,Neutral
117,1259108812998553600,2020-05-09 13:11:48,5,cgtnafrica,145074,Africa,"[{'text': 'Zambia', 'indices': [20, 27]}, {'text': 'COVID19', 'indices': [59, 67]}]","Health officials in #Zambia have reported 85 new confirmed #COVID19 cases, bringing the total number of infections…",0.1787878787878788,Positive
118,1259106474338529285,2020-05-09 13:02:31,0,davidcpardoe,2399,"Lusaka, Zambia","[{'text': 'Zambia', 'indices': [26, 33]}]","joining the fight here in #Zambia @zmBritish against coronavirus, supporting those at home and abroad. Please help…",0.25,Positive
119,1259101105629409280,2020-05-09 12:41:11,12,daddyhope,138601,Zimbabwe,[],"Zambian President opened gyms, cinemas, casinos, hotels &amp; tourism. Zambia’s Covid cases were 167 last night. This a…",0.0,Neutral
120,1259100741823795201,2020-05-09 12:39:44,7,Quinten_Shakir,1588,,[],"In 2015 they defeated opp MPs, raising the debt ceiling, ceiling has never come back down. Among projects for debt…",-0.07777777777777779,Negative
121,1259096879473864704,2020-05-09 12:24:23,1,Sailas_Kafunda,267,"Lusaka, zambia",[],"RT @JubielZulu: Zambia Records 3 more death of COVID-19 and 85 New Case whilst Casinos,Gyms &amp; Cinemas were reopened by President @EdgarCLun…",0.3181818181818182,Positive
122,1259095896094052354,2020-05-09 12:20:29,47,bmish1,869,Harare,[],"RT @daddyhope: 1. Zambian President @EdgarCLungu has opened restaurants, gyms, cinemas &amp; casinos. Zambia has 167 Covid-19 cases. In the pas…",0.0,Neutral
123,1259087417048469509,2020-05-09 11:46:47,0,martinsshumba,109,"Livingstone, Zambia",[],Why is everyone kind of celebrating the recent increase in the number of covid-19 cases in Zambia? You probably be…,0.3,Positive
124,1259086234904866817,2020-05-09 11:42:05,0,misslifuna,38,"Lusaka, Zambia",[],"Zambia's border town, Nakonde records 76 new cases of COVID-19 in just 24hrs. 26 Truckers 13 Lodge/sex Workers 31 I…",0.13636363636363635,Positive
125,1259086078218252290,2020-05-09 11:41:28,2,normanchips,6140,"Scotland, United Kingdom",[],"Adada, what are you going to do to fight COVID-19 ? “Nothing much, nothing much- it’s the New Normal Zambia! Let a…",0.1809659090909091,Positive
126,1259085946194198528,2020-05-09 11:40:56,0,NationalTelegr2,1703,,[],Breaking! The landlocked Southern African country of Zambia has in the last 24 hours confirmed 85 new cases of CO…,0.10727272727272727,Positive
127,1259085741126279170,2020-05-09 11:40:08,0,VoiceToData,125,,"[{'text': 'coronavirus', 'indices': [21, 33]}, {'text': 'COVID19', 'indices': [34, 42]}, {'text': 'COVID_19', 'indices': [43, 52]}]","UPDATE: New cases of #coronavirus #COVID19 #COVID_19 Kuwait (+415, tot. 7623) Zambia (+85, tot. 252) Switzerland…",0.13636363636363635,Positive
128,1259084186490634240,2020-05-09 11:33:57,1,Thenameskabu,212,Zambia,[],"RT @moise_chi: Zambia's border town, Nakonde records 76 new cases of COVID-19 in just 24hrs. 26 Truckers 13 Sex Workers 31 Immigration Staf…",0.13636363636363635,Positive
129,1259083992680271872,2020-05-09 11:33:11,0,KasubaSikamo,80,"Lusaka, Zambia",[],"The Covid-19 pandemic in Zambia is enigmatic, at best. We need to lay more focus on mass testing. The more cases w…",0.525,Positive
130,1259083468895662080,2020-05-09 11:31:06,1,Urbus_,1318,,"[{'text': 'Zambia', 'indices': [54, 61]}]",RT @NewsZambiaNews: NAKONDE IS NEW COVID-19 EPICENTRE #Zambia has recorded 85 new cases of COVID-19 in the last 24hrs. 76 are from Nakonde…,0.0909090909090909,Positive
131,1259082924697288704,2020-05-09 11:28:56,1,moise_chi,120,Zambia,[],"Zambia's border town, Nakonde records 76 new cases of COVID-19 in just 24hrs. 26 Truckers 13 Sex Workers 31 Immigra…",0.13636363636363635,Positive
132,1259082573222944768,2020-05-09 11:27:32,1,ZedBolaData,628,Zambia,[],"RT @Ama1010Zambia: Zambia records 3 new Covid 19 deaths in the last 24 hours. An 82 year old from Nampundwe who had a stroke, a 30 year ol…",0.07878787878787878,Positive
133,1259081955506872321,2020-05-09 11:25:05,0,maybinmwiya,33,,[],@JackKalala4 This is not an acurate representation of facts. The meeting was chaired by South Africa to discuss Cov…,0.0,Neutral
134,1259080561953554432,2020-05-09 11:19:33,2,maximilianlion,2518,"Leamington Spa, Warwickshire",[],"RT @SiphoMalunga: COVID-19 cld not have chosen a worse time to hit Southern Africa. Political &amp;economic crises in Malawi, Zimbabwe, Zambia,…",-0.13333333333333333,Negative
135,1259079262985957376,2020-05-09 11:14:23,0,mwelwa_phiri,171,,[],"🤣🤣🤣🤣🤣🤣🤣🤣🤣(laughing in Zambia covid hysteria)is the only thing I am capable of right now... as I go the cinema, casino and restaurant.",0.1619047619047619,Positive
136,1259079238193426432,2020-05-09 11:14:17,1,KaJoe94,117,Zambia,[],RT @mwaba_ben: Please support the Zambia-Malawi Jesuits COVID-19 response.,0.0,Neutral
137,1259078003885211648,2020-05-09 11:09:23,1,mwaba_ben,398,"Lusaka, Zambia",[],Please support the Zambia-Malawi Jesuits COVID-19 response.,0.0,Neutral
138,1259077503601250305,2020-05-09 11:07:24,4,Thandiekhile,68,"Lusaka, Zambia",[],"So why wasn't the nakonde border closed? A border that is between Zambia and Tanzania, Tanzania, a country that's…",-0.1,Negative
139,1259077248562454528,2020-05-09 11:06:23,5,MulundaArchie,2506,"Kitwe,Zambia",[],Zambia has recorded 85 new cases of COVID-19 in the last 24hrs. 76 are from Nakonde. Nine (9) new cases are from Lu…,0.0909090909090909,Positive
140,1259075549517041665,2020-05-09 10:59:38,1,mwandoma,23,Lusaka,[],RT @flavafm87dot7: 76 new positive cases 26 truck drivers 13 lodge &amp; commercial sex workers 31 immigration staff/agents 4 contacts 85…,0.12121212121212122,Positive
141,1259073371712733184,2020-05-09 10:50:58,5,DiggersOfNews,23203,"Lusaka, Zambia",[],"Zambia records 85 new COVID-19 cases, 3 deaths By Zondiwe Mbewe HEALTH Minister Dr Chitalu Chilufya says Zambia ha…",0.13636363636363635,Positive
142,1259072563516452864,2020-05-09 10:47:46,1,Tinta_Mint,2818,,[],"RT @UNZA_Media_Hub: Zambia has recorded a record 85 new cases and three deaths of COVID-19, with 76 and 9 from Nakonde Border Post and Lusa…",0.13636363636363635,Positive
143,1259072449569832960,2020-05-09 10:47:19,1,UNZA_Media_Hub,68,"Lusaka, Zambia",[],"Zambia has recorded a record 85 new cases and three deaths of COVID-19, with 76 and 9 from Nakonde Border Post and…",0.13636363636363635,Positive
144,1259072032500744194,2020-05-09 10:45:39,1,NewsZambiaNews,39,Zambia,"[{'text': 'Zambia', 'indices': [34, 41]}]",NAKONDE IS NEW COVID-19 EPICENTRE #Zambia has recorded 85 new cases of COVID-19 in the last 24hrs. 76 are from Nako…,0.0909090909090909,Positive
145,1259071354466435072,2020-05-09 10:42:57,1,flavafm87dot7,23263,"Kitwe, Zambia",[],76 new positive cases 26 truck drivers 13 lodge &amp; commercial sex workers 31 immigration staff/agents 4 contacts…,0.12121212121212122,Positive
146,1259070745432358915,2020-05-09 10:40:32,0,zambia_travels,1891,,[],African Life-Saving Lullabies Warn of COVID-19 - Language Magazine,0.0,Neutral
147,1259070279013236736,2020-05-09 10:38:41,0,bwalyafarmer,59,"ndola ,Zambia",[],UPDATE: Zambia has recorded 85 new cases of COVID-19 in the last 24hrs. 76 are from Nakonde. Nine (9) new cases ar…,0.0909090909090909,Positive
148,1259070244938756096,2020-05-09 10:38:33,0,Andrew06826124,73,,[],"Covid 19 update in Zambia. In the last 24hrs, Zambia has recorded the highest number of Covid-19 positive cases to…",0.11363636363636363,Positive
149,1259069163521351680,2020-05-09 10:34:15,3,NCoVAfrica,4724,Sénégal 🇸🇳,"[{'text': 'covid19zm', 'indices': [34, 44]}]","Zambia 85 new confirmed cases of #covid19zm including 76 cases in Nakonde, Muchinga (new affected province). 1 new…",0.22424242424242424,Positive
150,1259068587974762498,2020-05-09 10:31:58,0,capitalFM_997,312,Lusaka,"[{'text': 'UPDATE', 'indices': [0, 7]}]","#UPDATE: MAY 9TH 2020, COVID-19 ZAMBIA Zambia has in the last 24 hours recorded EIGHTY FIVE (85) NEW CASES OF COVI…",0.06818181818181818,Positive
151,1259067961110822913,2020-05-09 10:29:28,0,NgomaMwimbu,7590,Jakoo,[],@ProudlyZambian I wonder what he thinks is so special about Zambia. He thinks COVID sees flags,0.35714285714285715,Positive
152,1259067955654033416,2020-05-09 10:29:27,0,Wezi_heartsound,19674,"Lusaka, Zambia",[],UPDATE: Zambia has recorded 85 new cases of COVID-19 in the last 24hrs. 76 are from Nakonde. Nine (9) new cases are…,0.0909090909090909,Positive
153,1259067479084732422,2020-05-09 10:27:34,71,Mwebantu,108698,"Lusaka,Zambia","[{'text': 'Zambia', 'indices': [8, 15]}, {'text': 'Covid', 'indices': [18, 24]}, {'text': 'Covid', 'indices': [104, 110]}]","UPDATE: #Zambia's #Covid-19 cases, now stands at 252, with 7 deaths, with 112 discharges and 133 active #Covid-19 c…",-0.13333333333333333,Negative
154,1259067277288316929,2020-05-09 10:26:45,1,JubielZulu,422,"Lusaka, Zambia",[],"Zambia Records 3 more death of COVID-19 and 85 New Case whilst Casinos,Gyms &amp; Cinemas were reopened by President…",0.3181818181818182,Positive
155,1259066910907432960,2020-05-09 10:25:18,0,UpndYouths,1110,"Lusaka, Zambia",[],SAD NEWS: Zambia has recorded three (3) deaths related to COVID-19 in the last 24hrs,-0.16666666666666666,Negative
156,1259066877462134784,2020-05-09 10:25:10,0,arsenalpanda11,4610,"Lusaka, ZAMBIA",[],Eighty Five Eight Five Covid cases Eighty Five Eighty Five I say Eighty Five Eighty Five Covid cases Doing Covid the Zambia way,0.0,Neutral
157,1259066827180773376,2020-05-09 10:24:58,15,George27632623,2647,,"[{'text': 'Zambia', 'indices': [22, 29]}, {'text': 'Covid', 'indices': [32, 38]}, {'text': 'Covid', 'indices': [117, 123]}]","RT @Mwebantu: UPDATE: #Zambia's #Covid-19 cases, now stands at 167, with 4 deaths, with 111 discharges and 52 active #Covid-19 cases. #Zam…",-0.13333333333333333,Negative
158,1259066824219639811,2020-05-09 10:24:57,0,UpndYouths,1110,"Lusaka, Zambia",[],UPDATE: Zambia has recorded 85 new cases of COVID-19 in the last 24hrs. 76 are from Nakonde. Nine (9) new cases are from Lusaka,0.0909090909090909,Positive
159,1259066813016670209,2020-05-09 10:24:55,1,Ama1010Zambia,431,"Lusaka, Zambia",[],"Zambia records 3 new Covid 19 deaths in the last 24 hours. An 82 year old from Nampundwe who had a stroke, a 30 ye…",0.07878787878787878,Positive
160,1259066517125283841,2020-05-09 10:23:44,0,BSunkutu,43,,[],"Zambia records the highest number of covid confirmed cases today, 85 confirmed cases and 3 covid related deaths 😔",0.26666666666666666,Positive
161,1259066149544824832,2020-05-09 10:22:17,22,ZMPublicHealth,2903,"Lusaka, Zambia","[{'text': 'COVID19', 'indices': [16, 24]}, {'text': 'Zambia', 'indices': [108, 115]}]",Catch the daily #COVID19 update by Hon. Chitalu Chilufya on the @mohzambia facebook page. In the last 24hrs #Zambia…,0.0,Neutral
162,1259065983454625792,2020-05-09 10:21:37,0,goodson__jr,445,Friendzone,[],When I read that there are 85 new cases of COVID-19 in Zambia.,0.13636363636363635,Positive
163,1259065541064626176,2020-05-09 10:19:51,2,Chabby_The_Kid,1056,"Kitwe,Zambia.",[],RT @IAmMuzicJay: Zambia has recorded three (3) deaths related to COVID-19 in the last 24hrs.,0.0,Neutral
164,1259065337657556993,2020-05-09 10:19:03,0,ProudlyZambian,4877,Right where I’m meant to be ,[],@NgomaMwimbu They thought they were clever. What was that he said yesterday that Covid in Zambia was different?,0.08333333333333333,Positive
165,1259064997247963136,2020-05-09 10:17:42,0,mwape_somanje,144,"Lusaka, Zambia",[],@MonicaEisenberg @HHichilema The president in his address said the strain of Covid-19 affecting Zambia is not bad l…,0.3499999999999999,Positive
166,1259064443645890561,2020-05-09 10:15:30,119,Mwebantu,108698,"Lusaka,Zambia","[{'text': 'Zambia', 'indices': [8, 15]}]",UPDATE: #Zambia has recorded 85 new cases of COVID-19 in the last 24hrs. 76 are from Nakonde. Nine (9) new cases ar…,0.0909090909090909,Positive
167,1259063760859230208,2020-05-09 10:12:47,0,ManLikeTem,94,,"[{'text': 'Zambia', 'indices': [0, 7]}]",#Zambia in the last 24hrs has recorded 3 covid 19 related deaths including: - 82 year old patient from nampundwe wh…,0.03333333333333333,Positive
168,1259063554981924865,2020-05-09 10:11:58,2,IAmMuzicJay,3025,On The Road To Success 🇿🇲,[],Zambia has recorded three (3) deaths related to COVID-19 in the last 24hrs.,0.0,Neutral
169,1259059365719478273,2020-05-09 09:55:19,1,WWashamu,21,,[],RT @SmartEaglesZed: Zambia has in the last 24 hours recorded 2 more COVID-19 discharges increasing the total number of recoveries to 103.…,0.16666666666666666,Positive
170,1259053896296792064,2020-05-09 09:33:35,104,Matilda12242390,1,,[],"RT @Mwebantu: SAD !!!!! Ian Chali Mutambo, a young lab technician lost his life in a Power Tools bus accident at Mundanya Bridge of Manyin…",-0.45,Negative
171,1259044313977311232,2020-05-09 08:55:31,1,CBHUnique,312,,[],RT @Lotus_et_Cocoa: I fear for Zambia mwe...the ignorance I am seeing about this covid. Zambia want to be doing free movement and opening s…,0.4,Positive
172,1259043725797400576,2020-05-09 08:53:10,1,Lotus_et_Cocoa,627,Northampton,[],I fear for Zambia mwe...the ignorance I am seeing about this covid. Zambia want to be doing free movement and openi…,0.4,Positive
173,1259039720677482496,2020-05-09 08:37:15,3,KeithWaddell5,30,"Lusaka, Zambia",[],"RT @lusakatimes: Open up the Economy, the COVID-19 Virus is definitely not a danger in Zambia and Africa-Habazoka h…",0.0,Neutral
174,1259038122077290496,2020-05-09 08:30:54,8,serving_nation1,260,,"[{'text': 'COVID19', 'indices': [34, 42]}, {'text': 'Zambia', 'indices': [81, 88]}]",RT @ZiparInfo: A Silver Lining to #COVID19: Localising Supermarket Value Chains; #Zambia. Open the following link to read our narrative: ht…,0.0,Neutral
175,1259038114896543744,2020-05-09 08:30:53,0,SecretsdEden1,85,France,"[{'text': 'china', 'indices': [78, 84]}, {'text': 'russia', 'indices': [85, 92]}, {'text': 'africa', 'indices': [93, 100]}, {'text': 'zambia', 'indices': [101, 108]}]",@AfricaFactsZone THIS ARTICLE COULD BE THE LIGHT !!! #china #russia #africa #zambia…,0.78125,Positive
176,1259033220273881088,2020-05-09 08:11:26,0,JackKalala4,1636,"Lusaka, Zambia",[],@kalasalewis1 So Zambia isn't a neighbor to the 5 countries attending &amp; the impact of COVID-19 in those countries &amp;…,0.0,Neutral
177,1259030257249681408,2020-05-09 07:59:39,0,HardBoiledClan,1181,Sweetest town in zed,"[{'text': 'Covid_19', 'indices': [41, 50]}, {'text': 'PlanetZed', 'indices': [54, 64]}]",Its total absurdity to think there is no #Covid_19 on #PlanetZed (Zambia),0.0,Neutral
178,1259027862335696897,2020-05-09 07:50:08,0,chapszn,198,United kingdom ,[],So in zambia cases of covid-19 are going up by double digits yet we decided to open up restaurants &amp; cinemas &amp; gyms…,0.0,Neutral
179,1259022186909782017,2020-05-09 07:27:35,0,TheRetweeterNg,5027,"New Jersey, USA",[],"RT twofortwo_store Sustainable urban densification in a millennial, post-Covid 19 world. Read on RIGHT KEY!…",0.14285714285714285,Positive
180,1259021670968369153,2020-05-09 07:25:32,0,oscarmwanaz2,137,,[],@sunday_chanda @EdgarCLungu Am starting to think that there is no Covid 19 in Zambia because of the way are unfoldi…,0.0,Neutral
181,1259021461047697408,2020-05-09 07:24:42,0,twofortwo_store,93,"Johannesburg, South Africa","[{'text': 'Johannesburg', 'indices': [90, 103]}, {'text': 'joburg', 'indices': [104, 111]}]",How businesses can support mental health in the Covid-19 workplace. Read on MIND OPENER ! #Johannesburg #joburg…,-0.125,Negative
182,1259021021572739072,2020-05-09 07:22:57,0,twofortwo_store,93,"Johannesburg, South Africa","[{'text': 'Johannesburg', 'indices': [66, 79]}, {'text': 'joburg', 'indices': [80, 87]}, {'text': 'southafrica', 'indices': [88, 100]}, {'text': 'dubai', 'indices': [101, 107]}, {'text': 'uae', 'indices': [108, 112]}]",Focus areas for SMEs dealing with Covid-19. Read on MIND OPENER ! #Johannesburg #joburg #southafrica #dubai #uae…,0.0,Neutral
183,1259020877217370113,2020-05-09 07:22:23,0,Iam_Blackmade,357,lusaka,[],COVID ya my Zambia ni beans 😂,0.0,Neutral
184,1259019421789585409,2020-05-09 07:16:36,0,twofortwo_store,93,"Johannesburg, South Africa","[{'text': 'Johannesburg', 'indices': [89, 102]}, {'text': 'joburg', 'indices': [103, 110]}]","Sustainable urban densification in a millennial, post-Covid 19 world. Read on RIGHT KEY! #Johannesburg #joburg…",0.09523809523809523,Positive
185,1259018086625218561,2020-05-09 07:11:17,0,twofortwo_store,93,"Johannesburg, South Africa",[],242 HOT TOPIC: Three doctors mysteriously plunge from windows after criticising official response to Covid-19 pande…,0.125,Positive
186,1259017173252689921,2020-05-09 07:07:40,0,GardaWorldC24,7768,Worldwide,[],Zambia: Authorities ease COVID-19 confinement measures May 8 /update 5,0.0,Neutral
187,1259013010129027072,2020-05-09 06:51:07,0,Aaronxo484,65,kitwe,[],@caroline_flame COVID-19 in zambia is a Myth....,0.0,Neutral
188,1259008395979427841,2020-05-09 06:32:47,0,Chanel_mv,270,,[],It’s only been 6 weeks since Covid -19 started in zambia .. yes feels like 6 months.,0.0,Neutral
189,1259001210499194886,2020-05-09 06:04:14,1,cathy_chichi,1832,kitwe,"[{'text': 'Covid_19', 'indices': [20, 29]}]","RT @Kaysibo1: After #Covid_19 ends , me &amp; my 2 sons need to go for a 1week vacation. No phones,no internet just me and my boys spending tim…",0.0,Neutral
190,1258997643050704899,2020-05-09 05:50:03,1,makombe_tk,538,"Masvingo, Zimbabwe",[],RT @zanupf_patriots: International Organization for Migration (IOM) has donated 980 tarpaulins (used to make tents) and 250 sets of Non-Foo…,0.0,Neutral
191,1258989881168146433,2020-05-09 05:19:13,12,WkMethodists,321,"Northgate Methodist Church, UK","[{'text': 'prayer', 'indices': [38, 45]}]","RT @MethodistGB: ""We come to you"" - A #prayer written and read by Keith Waddell. Keith and Ida Waddell are joint Mission Partners of the C…",0.0,Neutral
192,1258989494688198660,2020-05-09 05:17:41,0,KundaKalaba,1142,"Africa,Asia,Middle East,EU&US",[],"If Pamela Gondwe showed up after COVID-19, will ABSA staff be pursuing a case of theft by agent on behalf of a non-…",0.0,Neutral
193,1258977486987288582,2020-05-09 04:29:58,0,cholaonfire,442,Mkushi. ku farm ,[],@DStvZambia Why are we paying the same amount for less service. No Bolayapazed or indeed any live soccer games. Go…,-0.010101010101010102,Negative
194,1258939072522981376,2020-05-09 01:57:19,2,SiphoMalunga,7187,wherever injustice exists ,[],"COVID-19 cld not have chosen a worse time to hit Southern Africa. Political &amp;economic crises in Malawi, Zimbabwe, Z…",-0.13333333333333333,Negative
195,1258912269833875457,2020-05-09 00:10:49,1,kammerle4,217,,[],RT @TaruniRKhurana: Come hear about how @PATHtweets efforts in strengthening malaria data systems in Zambia and why it matters in the COVID…,0.0,Neutral
196,1258899155306582018,2020-05-08 23:18:42,0,Iamosca16567844,5,Zambia,[],"I think there is no covid-19 in Zambia, tell us the truth bane",0.0,Neutral
197,1258886992034762752,2020-05-08 22:30:22,0,JackKalala4,1636,"Lusaka, Zambia",[],"@HHichilema Unless MOH reports are fake, the infection rate is increasing, not decreasing. We're opening up with ve…",-0.5,Negative
198,1258883457285009409,2020-05-08 22:16:19,0,Phenomenayouths,98,"Lusaka, Zambia",[],MAKE SURE YOU HAVE ENOUGH DRUGS..this is not the period to skip your meds And please please ignore social media p…,0.17777777777777778,Positive
199,1258878880754040833,2020-05-08 21:58:08,0,JackKalala4,1636,"Lusaka, Zambia",[],@HHichilema Bally is right. People shouldn't be naive to agree with uncle Lulu. He failed from the start to act tim…,-0.1714285714285714,Negative
200,1258877042688491520,2020-05-08 21:50:50,2,fjkompe,113,,[],"RT @comesa_lusaka: COMESA Secretariat staff based in Lusaka, donated assorted health and sanitation products worth about $20,000 towards #Z…",0.3,Positive
201,1258874537413734400,2020-05-08 21:40:53,1,TaruniRKhurana,22,,[],Come hear about how @PATHtweets efforts in strengthening malaria data systems in Zambia and why it matters in the C…,0.0,Neutral
202,1258855240633389064,2020-05-08 20:24:12,9,thabo_akaa,899,barotse land,[],RT @Agro_Marie: So Covid is said to spread faster in colder climate. It’s getting cold in Zambia. Does this man care for us?,-0.6,Negative
203,1258847390905270280,2020-05-08 19:53:00,1,Kaysibo1,1405,Zambia ,"[{'text': 'Covid_19', 'indices': [6, 15]}]","After #Covid_19 ends , me &amp; my 2 sons need to go for a 1week vacation. No phones,no internet just me and my boys sp…",0.0,Neutral
204,1258826391400955904,2020-05-08 18:29:34,2,PUMAFORAFRICA,75,South Africa,[],"• 3x Fund Managers • Respresentatives from Zimbabwe, Botswana, Mozambique,Malawi, Zambia,Eswatini &amp; Lesotho. There…",0.0,Neutral
205,1258825235727626247,2020-05-08 18:24:58,6,TrendingZambia_,2510,"Lusaka, Zambia",[],RT @zedtravelfoodie: Happening today at 10am CAT on my IG page. I’ll be talking to the Jhub about my new normal during Covid-19/ how I’m co…,0.1431818181818182,Positive
206,1258823256330682370,2020-05-08 18:17:06,33,ZimMediaReview,150458,,[],Zambia: President Lungu has announced reopening of economy saying living with COVID-19 is the “new normal”. He said…,0.1431818181818182,Positive
207,1258822138468933632,2020-05-08 18:12:40,0,Riskline,477,"Copenhagen, Denmark",[],🇿🇲 ZAMBIA: More businesses reopen under COVID-19 exit strategy - Update |,0.5,Positive
208,1258821801456656390,2020-05-08 18:11:19,11,kawalongs,275,Zambia,[],RT @diamondtvzambia: KEY POINTS FROM THE PRESIDENTIAL ADDRESS - 14 cases have been recorded in last 24 hours - The pandemic can get wor…,0.0,Neutral
209,1258820384104857600,2020-05-08 18:05:41,0,Eugene_Ngandu,51,Zambia,[],ZAMBIA: Impact of the Covid-19 Pandemic on Food and Nutrition Security,0.0,Neutral
210,1258811754760503298,2020-05-08 17:31:24,7,Peters_Raymax,2743,"Lusaka, Zambia","[{'text': 'ZAMBIA', 'indices': [14, 21]}]","RT @Mwebantu: #ZAMBIA President @EdgarCLungu will at 15:00hrs today - Friday, 8th May, 2020 address the Nation on Government led measures a…",0.0,Neutral
211,1258803750799642624,2020-05-08 16:59:36,0,iamdav_e,76,"Lusaka, Zambia",[],"Basically Mr president just said yor adults Who ever wants to get covid can go ahead, but in a more diplomatic ma…",0.35,Positive
212,1258801424282128386,2020-05-08 16:50:21,0,Shapulani,71,"Lusaka, Zambia",[],"@BuyoyaJonah You should worry about farmers, they restaurants don't import everything. Covid poses a real opportuni…",0.2,Positive
213,1258797038034128898,2020-05-08 16:32:55,15,daddyhope,138601,Zimbabwe,[],2. Other countries like China that are reopening their institutions are doing so after having put in place infrastr…,-0.125,Negative
214,1258796925203210240,2020-05-08 16:32:28,47,daddyhope,138601,Zimbabwe,[],"1. Zambian President @EdgarCLungu has opened restaurants, gyms, cinemas &amp; casinos. Zambia has 167 Covid-19 cases. I…",0.0,Neutral
215,1258795457377173508,2020-05-08 16:26:38,1,zanupf_patriots,32653,"Harare, Zimbabwe",[],International Organization for Migration (IOM) has donated 980 tarpaulins (used to make tents) and 250 sets of Non-…,0.0,Neutral
216,1258787313808576512,2020-05-08 15:54:17,7,nobsan777,195,,"[{'text': 'Zambia', 'indices': [38, 45]}, {'text': 'StayHome', 'indices': [116, 125]}, {'text': 'StaySafe', 'indices': [126, 135]}]",RT @ZMPublicHealth: In the last 24hrs #Zambia recorded 14 new cases of COVID-19 (out of 683 tests) and 8 recoveries #StayHome #StaySafe #Ma…,0.06818181818181818,Positive
217,1258786358539280385,2020-05-08 15:50:29,0,Mbelasonne,287,PLOT ONE Independence Avenue,[],*Key points from the Presidential address* + 14 cases have been recorded in last 24 hours + The pandemic can get…,0.0,Neutral
218,1258784006113570818,2020-05-08 15:41:08,1,Chaingaz,3004,Earth,[],RT @Tinos_Sibanda: @Chaingaz Key points from the Presidential address + 14 cases have been recorded in last 24 hours + The pandemic can g…,0.0,Neutral
219,1258778302468284422,2020-05-08 15:18:28,1,semmoneglynn,2251,Earth,"[{'text': 'parliament', 'indices': [42, 53]}, {'text': 'OpenNow', 'indices': [60, 68]}, {'text': 'Covid_19', 'indices': [117, 126]}]",RT @NdawanaY: This is exactly why we need #parliament to be #OpenNow than ever before. Wanton plunder in the name of #Covid_19 is going on…,0.25,Positive
220,1258777796282851330,2020-05-08 15:16:28,11,diamondtvzambia,10455,"Lusaka, Zambia.",[],KEY POINTS FROM THE PRESIDENTIAL ADDRESS - 14 cases have been recorded in last 24 hours - The pandemic can get…,0.0,Neutral
221,1258777547875246080,2020-05-08 15:15:29,1,NdawanaY,768,England | Zambia,"[{'text': 'parliament', 'indices': [28, 39]}, {'text': 'OpenNow', 'indices': [46, 54]}, {'text': 'Covid_19', 'indices': [103, 112]}]",This is exactly why we need #parliament to be #OpenNow than ever before. Wanton plunder in the name of #Covid_19 is…,0.25,Positive
222,1258776996777201666,2020-05-08 15:13:17,1,Tinta_Mint,2818,,[],RT @UNZA_Media_Hub: President Edgar Lungu has eased certain restrictions that were earlier imposed due to Corona Virus Disease (COVID-19) h…,0.029761904761904757,Positive
223,1258770823726403585,2020-05-08 14:48:45,0,pbandjain,156,"London, England",[],@techpriest @cluesinmyname Exactly! I wanted to F3 but instead HAD to apply for 3 specialities to ensure I had a tr…,0.3125,Positive
224,1258769570665562112,2020-05-08 14:43:47,0,Charles_tocsic,1583,"Western, Zambia","[{'text': 'ZedTwitter', 'indices': [31, 42]}]",There is no COVID 19 in Zambia #ZedTwitter,0.0,Neutral
225,1258766824050700289,2020-05-08 14:32:52,1,UNZA_Media_Hub,68,"Lusaka, Zambia",[],President Edgar Lungu has eased certain restrictions that were earlier imposed due to Corona Virus Disease (COVID-1…,0.029761904761904757,Positive
226,1258765596461871105,2020-05-08 14:27:59,0,PF_Zambia,1766,"Lusaka, Zambia","[{'text': 'frontline', 'indices': [43, 53]}]",President @EdgarCLungu was thankful to all #frontline workers as the real heroes of this war as well as cooperation…,0.2,Positive
227,1258765427745882112,2020-05-08 14:27:19,3,MaungaWilliam,216,,[],RT @JackKalala4: Meanwhile they make medical officers to transport COVID-19 samples on public transport for lack of GRZ vehicles. Later the…,0.0,Neutral
